,contractility
cell_221,0.053687445683269656
cell_222,0.029501204007037124
cell_223,0.0069244655940246605
cell_224,0.02067077384469264
cell_225,0.02265041181647957
cell_226,0.03359670278164435
cell_227,0.03249139327768325
cell_228,0.020247046147868496
cell_229,0.039230247383745157
cell_230,0.0353334070976873
cell_231,0.03564615800878455
cell_232,0.02846488421070061
cell_233,0.04045896283037305
cell_234,0.037247854123095996
cell_235,0.02647541069905476
cell_236,0.015001574734501553
cell_237,0.014888561620568598
cell_238,0.03544083543139533
cell_239,0.027776162138130743
cell_240,0.01896415674685481
cell_241,0.034023338531556827
cell_242,0.008224579296493036
cell_243,0.0343207910326887
cell_244,0.008246520597979541
cell_245,0.028211528347730604
cell_246,0.019079773314749523
cell_247,0.01896415674685481
cell_248,0.050070768731229634
cell_249,0.019079773314749523
cell_250,0.006330928658995179
cell_251,0.028211528347730604
cell_252,0.008081178271899683
cell_253,0.03249139327768325
cell_254,0.03182484291184517
cell_255,0.03081016616033464
cell_256,0.02647541069905476
cell_257,0.03712406632123141
cell_258,0.0371655265561864
cell_259,0.0343207910326887
cell_260,0.01704547246591092
cell_261,0.02071742059835376
cell_262,0.0131649960194009
cell_263,0.029718294449199496
cell_264,0.031084359294976542
cell_265,0.012623283533099808
cell_266,0.04112335455650727
cell_267,0.028211528347730604
cell_268,0.04173770988981043
cell_269,0.007849638873383536
cell_270,0.033844975640038195
cell_271,0.02790753960593216
cell_272,0.045889961689048506
cell_273,0.022044824585621382
cell_274,0.03081016616033464
cell_275,0.12019962214267771
cell_276,0.022044824585621382
cell_277,0.012119776153639298
cell_278,0.02144065531606806
cell_279,0.027033993302957873
cell_280,0.03272140528755474
cell_281,0.03272140528755474
cell_282,0.0808411923013809
cell_283,0.012623283533099808
cell_284,0.04013531657034452
cell_285,0.036782840038179415
cell_286,0.02365788338534946
cell_287,0.09254753882790066
cell_288,0.03271613491082847
cell_289,0.044519551991276246
cell_290,0.03081016616033464
cell_291,0.02805422280260403
cell_292,0.025488152004257993
cell_293,0.030151325460862424
cell_294,0.0131649960194009
cell_295,0.014174400374064882
cell_296,0.02144065531606806
cell_297,0.03171578339969094
cell_298,0.02145068356326197
cell_299,0.04066936465821535
cell_300,0.012119776153639298
cell_301,0.02144065531606806
cell_302,0.03658993398516215
cell_303,0.036782840038179415
cell_304,0.025660410431241055
cell_305,0.03750907530487238
cell_306,0.041002479259588234
cell_307,0.02187899069331356
cell_308,0.02144065531606806
cell_309,0.049118556376528295
cell_310,0.03724958243734531
cell_311,0.03517509920120394
cell_312,0.027531543622303367
cell_313,0.005434709087726736
cell_314,0.03517509920120394
cell_315,0.034789465150174385
cell_316,0.07014942883401411
cell_317,0.02144065531606806
cell_318,0.055766535572551026
cell_319,0.03238639636268349
cell_320,0.03784053442038222
cell_321,0.034277796309205785
cell_322,0.01978012630479885
cell_323,0.03873279762415375
cell_324,0.02833353548256236
cell_325,0.04178703948532341
cell_326,0.04149636006516526
cell_327,0.04066936465821535
cell_328,0.0479612633228481
cell_329,0.03171578339969094
cell_330,0.05931788263409215
cell_331,0.032906736136156835
cell_332,0.04065457318231057
cell_333,0.015630072345830585
cell_334,0.04908680861914825
cell_335,0.03312624418907274
cell_336,0.03420516008759755
cell_337,0.0366797463826038
cell_338,0.059002474151934804
cell_339,0.06861087387014657
cell_340,0.03152640185061276
cell_341,0.024930128935474673
cell_342,0.011583112062497956
cell_343,0.018550614819159008
cell_344,0.03312624418907274
cell_345,0.020213686486668162
cell_346,0.039583419584044766
cell_347,0.029649352198235585
cell_348,0.026727183660400288
cell_349,0.016089604541067715
cell_350,0.0375520442178875
cell_351,0.03162307947813698
cell_352,0.034541644261909275
cell_353,0.04908680861914825
cell_354,0.04761974754580883
cell_355,0.030971414332193786
cell_356,0.03620749366767203
cell_357,0.028177796148417235
cell_358,0.04908680861914825
cell_359,0.037310567874331145
cell_360,0.0162384150123042
cell_361,0.014777291220026285
cell_362,0.030109474395801437
cell_363,0.032114934215072735
cell_364,0.03666884003766431
cell_365,0.04180510776328911
cell_366,0.059824800659965705
cell_367,0.029145912909636182
cell_368,0.03503202477522663
cell_369,0.01031956204064391
cell_370,0.03411348791616444
cell_371,0.04010058467663122
cell_372,0.04725751651363563
cell_373,0.026285172175838034
cell_374,0.057102590300538845
cell_375,0.04337194489628034
cell_376,0.020178847260715414
cell_377,0.04030721470735869
cell_378,0.0283755070414375
cell_379,0.04584343429105216
cell_380,0.01522751950786395
cell_381,0.02651234275935112
cell_382,0.004207434794995252
cell_383,0.015839044330308166
cell_384,0.01031956204064391
cell_385,0.005022640122493514
cell_386,0.03982967856893125
cell_387,0.032406591418815
cell_388,0.04766317483201193
cell_389,0.003671351462251567
cell_390,0.021578348053140173
cell_391,0.014483221256074572
cell_392,0.027834013636209638
cell_393,0.049329248294900686
cell_394,0.05833571037649243
cell_395,0.03698544083505756
cell_396,0.015839044330308166
cell_397,0.0346224837083554
cell_398,0.024268139917598002
cell_399,0.039827179630636596
cell_400,0.02209569821934949
cell_401,0.041427058820674094
cell_402,0.003671351462251567
cell_403,0.03737002985762689
cell_404,0.03231624720067051
cell_405,0.041033777218028845
cell_406,0.003947703557181364
cell_407,0.04081548052327875
cell_408,0.02362171650155346
cell_409,0.10085921488185778
cell_410,0.049486698798606656
cell_411,0.049329248294900686
cell_412,0.01435597784605947
cell_413,0.008538100442278915
cell_414,0.03625936795552824
cell_415,0.03205328676775129
cell_416,0.04344948046336614
cell_417,0.04712230278822266
cell_418,0.01435597784605947
cell_419,0.04179687411671368
cell_420,0.02964653944005662
cell_421,0.030077643426179013
cell_422,0.019957111120910642
cell_423,0.013062376601125853
cell_424,0.04774113519827115
cell_425,0.030281744990477158
cell_426,0.01435597784605947
cell_427,0.2523393733456405
cell_428,0.06003754832946349
cell_429,0.015110511202189264
cell_430,0.10156527645258608
cell_431,0.02030704496564894
cell_432,0.06003754832946349
cell_433,0.043905847757804296
cell_434,0.028044911825744725
cell_435,0.013513216230903057
cell_436,0.03755518813125496
cell_437,0.015639642317843688
cell_438,0.013062376601125853
cell_439,0.01338321810284145
cell_440,0.035607875614377206
cell_441,0.04700554744474659
cell_442,0.016642992501532585
cell_443,0.030412536136672795
cell_444,0.04344948046336614
cell_445,0.005737801408218466
cell_446,0.012432826534055563
cell_447,0.012432826534055563
cell_448,0.044886847245209326
cell_449,0.022744330516622828
cell_450,0.019929719437279378
cell_451,0.002331081148328859
cell_452,0.047463676159930926
cell_453,0.021889650972359193
cell_454,0.03185001921006815
cell_455,0.029426032402214763
cell_456,0.006133818001265925
cell_457,0.013602492755863844
cell_458,0.02050721309273015
cell_459,0.010798284300688224
cell_460,0.021659832379370532
cell_461,0.01338321810284145
cell_462,0.02450471851802545
cell_463,0.04563470354767446
cell_464,0.006266336229028632
cell_465,0.018947034165118386
cell_466,0.035605882090141185
cell_467,0.022915422462351422
cell_468,0.012753314590257291
cell_469,0.030109805076996867
cell_470,0.09249924438801546
cell_471,0.018201770020694865
cell_472,0.04260521221931431
cell_473,0.0265828031270276
cell_474,0.012562044850881146
cell_475,0.025770962264316945
cell_476,0.032433706595300565
cell_477,0.03232092517299721
cell_478,0.02667708693097514
cell_479,0.005483620414272019
cell_480,0.013314632540946746
cell_481,0.032433706595300565
cell_482,0.013314632540946746
cell_483,0.011602970539902521
cell_484,0.034669420198236926
cell_485,0.018947034165118386
cell_486,0.047927974881784546
cell_487,0.015525913135260973
cell_488,0.04852486508323692
cell_489,0.027886833238512213
cell_490,0.03322393639415784
cell_491,0.023062266789729675
cell_492,0.024158330074400974
cell_493,0.03232092517299721
cell_494,0.012708254895787452
cell_495,0.032433706595300565
cell_496,0.004821675459908699
cell_497,0.0
cell_498,0.024410880228080193
cell_499,0.011648928664998955
cell_500,0.008537825593873496
cell_501,0.02989397328426036
cell_502,0.02204951698670561
cell_503,0.019415551727445742
cell_504,0.027206383686505204
cell_505,0.0423924332574107
cell_506,0.007447695074731031
cell_507,0.012708254895787452
cell_508,0.017203111869077452
cell_509,0.02662012488068903
cell_510,0.024410880228080193
cell_511,0.03322393639415784
cell_512,0.022025482277802863
cell_513,0.01331984610698778
cell_514,0.013174804633417612
cell_515,0.004821675459908699
cell_516,0.00596627642197479
cell_517,0.0139390148900751
cell_518,0.019838918312776132
cell_519,0.022222039081605808
cell_520,0.02432415868830049
cell_521,0.022490083617306856
cell_522,0.029692085667490365
cell_523,0.010856360244347905
cell_524,0.0315545269414126
cell_525,0.004618870284207276
cell_526,0.014412844552538478
cell_527,0.01630121054538355
cell_528,0.029692085667490365
cell_529,0.00398128662266609
cell_530,0.03373810357204068
cell_531,0.03531606897373737
cell_532,0.010269190141068463
cell_533,0.00596627642197479
cell_534,0.013316961126510015
cell_535,0.012903918471201769
cell_536,0.005045674176096413
cell_537,0.010856360244347905
cell_538,0.015351234005839941
cell_539,0.024456244114780108
cell_540,0.004227320667965797
cell_541,0.03739175477612841
cell_542,0.03450535155736256
cell_543,0.013316961126510015
cell_544,0.00866777260385639
cell_545,0.00596627642197479
cell_546,0.011924010208349788
cell_547,0.01630121054538355
cell_548,0.019229215665217726
cell_549,0.024538947091995257
cell_550,0.024144768800400056
cell_551,0.003994464135626552
cell_552,0.01199763911962292
cell_553,0.001753657211897688
cell_554,0.03813980406565714
cell_555,0.006340350006076275
cell_556,0.012611859084158714
cell_557,0.027522698341779332
cell_558,0.008591325364509015
cell_559,0.0023743998366415465
cell_560,0.0016495771492924583
cell_561,0.012058803600186204
cell_562,0.04026112286762133
cell_563,0.004102496651622136
cell_564,0.011274321832551072
cell_565,0.009465701106178512
cell_566,0.018997310764936565
cell_567,0.024090047641720225
cell_568,0.022955898020493685
cell_569,0.011924010208349788
cell_570,0.008591325364509015
cell_571,0.019017970407228402
cell_572,0.03392941159225682
cell_573,0.02434703423581345
cell_574,0.005844148399690907
cell_575,0.009873143354062875
cell_576,0.023215536294047937
cell_577,0.0023214629865843553
cell_578,0.01864206467084642
cell_579,0.024295733206262705
cell_580,0.003556112585711391
cell_581,0.006695192932652975
cell_582,0.015546350224701569
cell_583,0.008192276005420107
cell_584,0.0020441990938327545
cell_585,0.017154709952447625
cell_586,0.0015286210998846997
cell_587,0.014955574365775678
cell_588,0.02004908623093515
cell_589,0.011556662438754459
cell_590,0.016937108492955474
cell_591,0.0076661526778410245
cell_592,0.010968871982986376
cell_593,0.007957022447276888
cell_594,0.008385860503218531
cell_595,0.012057691409665965
cell_596,0.016764300548771018
cell_597,0.017506678649627863
cell_598,0.032019315378109654
cell_599,0.04160008380816465
cell_600,0.040564530578957085
cell_601,0.015354531207331788
cell_602,0.022177577214195228
cell_603,0.0927475019622289
cell_604,0.024383748841948594
cell_605,0.013042844525895596
cell_606,0.016870061982127735
cell_607,0.012139292817278562
cell_608,0.007401512297626312
cell_609,0.01777000043496714
cell_610,0.006134372844288377
cell_611,0.008971854134517997
cell_612,0.006134372844288377
cell_613,0.03873914790394359
cell_614,0.0038795020892900354
cell_615,0.010922351950970752
cell_616,0.024383748841948594
cell_617,0.002361810207077325
cell_618,0.008106920232530424
cell_619,0.013042844525895596
cell_620,0.002969405593224801
cell_621,0.03873914790394359
cell_622,0.018325043302201166
cell_623,0.00804799118136206
cell_624,0.008660998266637512
cell_625,0.009106251876039178
cell_626,0.012674113737407613
cell_627,0.0060257662032559165
cell_628,5.41386505395772e-05
cell_629,0.03683088068486203
cell_630,0.008733085437926473
cell_631,0.0066106936332425885
cell_632,0.02320481165150105
cell_633,0.002361810207077325
cell_634,0.009096713637167747
cell_635,0.022864614147623773
cell_636,0.001174535784691582
cell_637,0.0066106936332425885
cell_638,0.009834514679701412
cell_639,0.002479573309694849
cell_640,0.0037244147046998095
cell_641,0.002796089643695977
cell_642,0.007295643668427271
cell_643,0.009816059971466664
cell_644,0.020415725720399316
cell_645,0.0033809158272800105
cell_646,0.01233727587512291
cell_647,0.0066106936332425885
cell_648,0.032019067688298854
cell_649,0.015103541972418765
cell_650,0.013246827232306666
cell_651,0.027364641673545353
cell_652,0.005710781579776202
cell_653,0.005893243027451977
cell_654,0.025083541795839163
cell_655,0.018144255500922725
cell_656,0.01349559043651913
cell_657,0.006642004463971368
cell_658,0.006563132730745035
cell_659,0.0023559471501401518
cell_660,0.013246827232306666
cell_661,0.018731284013579447
cell_662,0.007125021030398966
cell_663,0.03205052958874341
cell_664,0.013159590371412018
cell_665,0.006268266715346208
cell_666,0.00483142848986059
cell_667,0.006585118511823515
cell_668,0.03411365340300516
cell_669,0.002791104071373846
cell_670,0.030135381444135387
cell_671,0.023403943250543714
cell_672,0.01875657832234231
cell_673,0.04733764654800779
cell_674,0.020369376935122536
cell_675,0.018689670292085327
cell_676,0.011398232355858287
cell_677,0.00914777698158116
cell_678,0.015203800376758841
cell_679,0.04308937371776084
cell_680,0.012098988756866451
cell_681,0.002791104071373846
cell_682,0.027631392248239996
cell_683,0.002791104071373846
cell_684,0.0053051762314742885
cell_685,0.014721772609852626
cell_686,0.027631392248239996
cell_687,0.01875657832234231
cell_688,0.022038026242814656
cell_689,0.03025586348754848
cell_690,0.003196622376171814
cell_691,0.006046933897409834
cell_692,0.011398232355858287
cell_693,0.03006075016880957
cell_694,0.002791104071373846
cell_695,0.008385600892846096
cell_696,0.004006145149227542
cell_697,0.0051024801016683
cell_698,0.0036866479023710545
cell_699,0.007351672812846057
cell_700,0.007351672812846057
cell_701,0.009808125273274458
cell_702,0.023519019975563268
cell_703,0.006164165846983015
cell_704,0.008893105849314397
cell_705,0.007351672812846057
cell_706,0.004782959263921729
cell_707,0.0036866479023710545
cell_708,0.00875413918178504
cell_709,0.008385600892846096
cell_710,0.008756435399541202
cell_711,0.017092953679861328
cell_712,0.010233916857529264
cell_713,0.010233916857529264
cell_714,0.027631392248239996
cell_715,0.009941629180372008
cell_716,0.0036866479023710545
cell_717,0.022966900873910928
cell_718,0.005408253095123723
cell_719,0.008756435399541202
cell_720,0.010233916857529264
cell_721,0.01829504579835028
cell_722,0.022966900873910928
cell_723,0.010586335246168527
cell_724,0.012229341567138396
cell_725,0.010284006899973858
cell_726,0.007351672812846057
cell_727,0.015474109953644323
cell_728,0.008385600892846096
cell_729,0.004782959263921729
cell_730,0.017949927433736235
cell_731,0.02461191466588338
cell_732,0.010063061260028882
cell_733,0.02043121891511268
cell_734,0.01536441189884458
cell_735,0.01936782929751515
cell_736,0.011553239886774305
cell_737,0.013609987593201797
cell_738,0.007127958203414582
cell_739,0.010664676952691009
cell_740,0.02593048932905608
cell_741,0.015215021152035275
cell_742,0.015474109953644323
cell_743,0.02655708356205134
cell_744,0.010063061260028882
cell_745,0.054856435881117646
cell_746,0.003271983037715281
cell_747,0.008855716170987996
cell_748,0.030761937707852162
cell_749,0.008441692707527726
cell_750,0.0016352680173994203
cell_751,0.029858093789586003
cell_752,0.03802236856436828
cell_753,0.01936782929751515
cell_754,0.0019490394222819833
cell_755,0.007831278120217824
cell_756,0.006699768111932639
cell_757,0.01187106355486121
cell_758,0.009761323173496548
cell_759,0.017251299080564678
cell_760,0.005004174793952606
cell_761,0.013527448545922107
cell_762,0.03880567412025596
cell_763,0.010125606805193876
cell_764,0.011853334605281488
cell_765,0.01158266256075441
cell_766,0.01158266256075441
cell_767,0.037846889590360894
cell_768,0.015470063694731079
cell_769,0.03109291857212781
cell_770,0.0033817104259490248
cell_771,0.01497992937553642
cell_772,0.008852590444900518
cell_773,0.01158266256075441
cell_774,0.015219526775916275
cell_775,0.010301590604390105
cell_776,0.008171936477631574
cell_777,0.004027952584266149
cell_778,0.0016352680173994203
cell_779,0.0010197854115935234
cell_780,0.015470063694731079
cell_781,0.020395137548126253
cell_782,0.017955325706539425
cell_783,0.01355841399573282
cell_784,0.02008758938538209
cell_785,0.020395137548126253
cell_786,0.020494729287862796
cell_787,0.013527448545922107
cell_788,0.01168566688288792
cell_789,0.012398087254301582
cell_790,0.0012441829776911376
cell_791,0.010889831820240775
cell_792,0.02628674451333457
cell_793,0.013101767207310756
cell_794,0.01649767208089767
cell_795,0.009174792379283338
cell_796,0.01595724370273366
cell_797,0.018010934508711697
cell_798,0.01158266256075441
cell_799,0.0093189066445125
cell_800,0.016952025432573254
cell_801,0.006222614108101958
cell_802,0.0016075060035998284
cell_803,0.0093189066445125
cell_804,0.0010933198261681792
cell_805,0.02887467997548793
cell_806,0.003431875677264886
cell_807,0.004878767960146813
cell_808,0.003665086842940228
cell_809,0.003665086842940228
cell_810,0.007196802439974941
cell_811,0.005729009557296918
cell_812,0.021051162694949825
cell_813,0.008863996417274284
cell_814,0.021051162694949825
cell_815,0.0036985136966630663
cell_816,0.006222614108101958
cell_817,0.04678833896892516
cell_818,0.007395317921008506
cell_819,0.021051162694949825
cell_820,0.008863996417274284
cell_821,0.020997793714401712
cell_822,0.0228169574301353
cell_823,0.016915802014156264
cell_824,0.021051162694949825
cell_825,0.003665086842940228
cell_826,0.008774900069837464
cell_827,0.023516784177598764
cell_828,0.00406533701787212
cell_829,0.011183391697716824
cell_830,0.006222614108101958
cell_831,0.003431875677264886
cell_832,0.008863996417274284
cell_833,0.013137069836809184
cell_834,0.010226292695421284
cell_835,0.002408735236713823
cell_836,0.0010933198261681792
cell_837,0.007615600713494934
cell_838,0.01818174466098468
cell_839,0.011465572575486725
cell_840,0.003448858941876444
cell_841,0.00855437653449657
cell_842,0.011465572575486725
cell_843,0.003231609947919468
cell_844,0.010485754779629037
cell_845,0.0071070117742981845
cell_846,0.007644816498941797
cell_847,0.03650802646256056
cell_848,0.04218758704011047
cell_849,0.011293361052415535
cell_850,0.0026342834892062405
cell_851,0.007644816498941797
cell_852,0.004252325748286197
cell_853,0.01434226439285002
cell_854,0.001168127823167644
cell_855,0.007734511763230557
cell_856,0.004817565550700197
cell_857,0.019249556627976522
cell_858,0.005404418429518154
cell_859,0.0009947563007078432
cell_860,0.024021314362498884
cell_861,0.00406533701787212
cell_862,0.011507495316209048
cell_863,0.012970977325066423
cell_864,0.00406533701787212
cell_865,0.0
cell_866,0.019249556627976522
cell_867,0.02321022016891716
cell_868,0.005404418429518154
cell_869,0.016901416487888028
cell_870,0.016136079217493056
cell_871,0.013059495494497158
cell_872,0.005048527602651047
cell_873,0.007734511763230557
cell_874,0.003963097070778968
cell_875,0.016901416487888028
cell_876,0.011386166023311321
cell_877,0.00524265537537759
cell_878,0.028070606784483476
cell_879,0.013059495494497158
cell_880,0.007775807460486052
cell_881,0.0
cell_882,0.007775807460486052
cell_883,0.007256124346657247
cell_884,0.02135635467241921
cell_885,0.01317679948756882
cell_886,0.004824256153897937
cell_887,0.024984779966279076
cell_888,0.01317679948756882
cell_889,0.01143260906173106
cell_890,0.006892568453285694
cell_891,0.004875247155798497
cell_892,0.007775807460486052
cell_893,0.01911479729024985
cell_894,0.023880739645221787
cell_895,0.008366175294203719
cell_896,0.008544488553658799
cell_897,0.012924263031552299
cell_898,0.008544488553658799
cell_899,0.008046682861124168
cell_900,0.001195494360615722
cell_901,0.01216509694463082
cell_902,0.015489681768947945
cell_903,0.008133092927459201
cell_904,0.006021801888188397
cell_905,0.014101793229691972
cell_906,0.0068872736402887345
cell_907,0.009913556645724972
cell_908,0.0068872736402887345
cell_909,0.012900692518848945
cell_910,0.0068872736402887345
cell_911,0.0068872736402887345
