,cell_1,cell_2,tension,relative_adhesion,log_tension,log_adhesion
573,cell_211,cell_220,262.1566020279625,2.1088122061599642e-17,5.568942042863022,-38.39782172738767
574,cell_211,cell_253,161.43938277262376,7.181606198421574e-18,5.084129733336244,-39.47500861133528
575,cell_211,cell_256,166.693746667455,1.8113839075914724e-17,5.116158276560366,-38.549855437941396
576,cell_211,cell_258,167.96840793991444,4.421809391332747e-18,5.123775913743321,-39.95998269701511
577,cell_212,cell_235,1.538615327833009,3.941961291767555e-17,0.43088287418793325,-37.77226819165645
578,cell_212,cell_253,169.0804483612682,2.5526682220267922e-17,5.130374627465053,-38.206807407204
579,cell_213,cell_231,186.628968607117,5.6386578572240906e-18,5.229122520775207,-39.71688560527916
580,cell_213,cell_241,198.45834050932265,3.220043969092639e-17,5.290579206611584,-37.974551566437974
581,cell_214,cell_230,165.7904961378417,6.476049308308537e-17,5.110724919814854,-37.2758359311055
582,cell_214,cell_250,138.75830914512116,6.747996291834069e-17,4.932733636564068,-37.23470096573594
583,cell_214,cell_264,165.7795833305466,2.163936716154529e-17,5.110659094772277,-38.37201746426335
584,cell_215,cell_229,127.26148451614176,1.2483614854089753e-17,4.84624390295853,-38.9221147011225
585,cell_215,cell_238,161.01400963591306,3.7104828830450255e-18,5.081491377570889,-40.135369648588195
586,cell_215,cell_247,183.25763595025444,1.8149015269064476e-17,5.210893009477077,-38.54791536980179
587,cell_216,cell_218,243.7238343072587,9.016659332904808e-17,5.496035757684157,-36.94487267763094
588,cell_216,cell_234,270.0978444469986,7.585379365729195e-17,5.5987842801928585,-37.11772395409136
589,cell_216,cell_261,82.07289629446844,1.0310420148558423e-16,4.407607831557104,-36.81079153214267
590,cell_216,cell_265,58.454007998544014,9.727430931821241e-17,4.068240256970828,-36.86899675534849
591,cell_217,cell_233,144.27658236076547,1.4924448210030708e-17,4.971732168208107,-38.74353098614981
592,cell_217,cell_237,131.89581910148593,6.8984563921872625e-18,4.882012361734054,-39.51523399859392
593,cell_217,cell_260,133.24480930272713,6.4457744434383304e-18,4.892188107711048,-39.583106882821646
594,cell_217,cell_282,312.6938818192491,4.9559356576804355e-18,5.745224698616003,-39.84594569292198
595,cell_217,cell_285,312.461323350223,6.170311742632284e-18,5.744480696237615,-39.626782311703714
596,cell_218,cell_222,56.71361081313262,9.547840967822422e-17,4.03801423154074,-36.88763152863313
597,cell_218,cell_265,296.951145103202,7.005571177156055e-17,5.693567630669965,-37.197240865939094
598,cell_219,cell_224,147.27318178115334,2.0932214334562135e-18,4.992289241591622,-40.707827438864925
599,cell_219,cell_244,169.5603471929387,1.625235561708723e-17,5.1332088940934435,-38.658293814571394
600,cell_219,cell_251,286.8494308018183,6.87182251476718e-18,5.658957446739892,-39.51910231684836
601,cell_220,cell_256,310.2156475391291,2.932739854488071e-18,5.737267692858766,-40.370594583880305
602,cell_220,cell_257,237.9684395148529,4.051779846202322e-17,5.472138057797928,-37.74479032812009
603,cell_221,cell_239,177.84185183383627,2.5201541624790964e-17,5.180894682522534,-38.219626505659654
604,cell_221,cell_246,20.5642058474622,3.399554404478919e-17,3.023551984231769,-37.92030221537165
605,cell_221,cell_270,100.1171804544841,5.387899695848913e-17,4.606341304505861,-37.4597909387361
606,cell_221,cell_298,13.820729323785216,3.646431479660568e-17,2.626169590014022,-37.850197568347404
607,cell_223,cell_233,63.35103393951457,5.258182048135179e-17,4.1486912276997,-37.484161232114154
608,cell_223,cell_241,118.8154652784731,3.609515612970649e-17,4.777571577567706,-37.86037299678933
609,cell_224,cell_228,151.9560769052341,4.5163759057409035e-18,5.023591511358334,-39.93882179242011
610,cell_224,cell_251,254.42935654591187,2.8511067673445468e-18,5.539023220036091,-40.39882441557736
611,cell_225,cell_243,292.9475057491127,4.1146133937771625e-17,5.679993431699944,-37.729401701662795
612,cell_226,cell_230,131.76211293010357,1.3283534977426405e-16,4.880998121943779,-36.55742128421303
613,cell_226,cell_236,1.5372285700496906,2.691930456499943e-16,0.4299811653084709,-35.85110290985121
614,cell_226,cell_273,127.11682330846976,1.2482267599199176e-16,4.845106532209399,-36.61963753580891
615,cell_227,cell_238,244.36757714719417,7.0904673025859e-18,5.498673555433064,-39.48778042542402
616,cell_227,cell_248,436.6647940370452,5.237203885036805e-18,6.07916583905311,-39.79074392770601
617,cell_228,cell_251,151.3912194794356,4.2326572429909995e-17,5.01986734380923,-37.70111659523684
618,cell_228,cell_259,114.50395962803192,4.631672122357585e-17,4.740609404300563,-37.61102862846216
619,cell_228,cell_291,235.73364692220576,5.759295884969533e-17,5.462702552923977,-37.39313135585595
620,cell_229,cell_247,97.86942329321134,1.1725479853992963e-17,4.58363417484053,-38.98476743468423
621,cell_229,cell_254,105.1391282218886,7.416107969699858e-18,4.6552845037637045,-39.442877286714236
622,cell_230,cell_250,53.66000026436196,2.171330893012986e-16,3.9826678499240895,-36.06602119360046
623,cell_230,cell_273,7.896251802777252,1.0294776600516439e-16,2.066388191538773,-36.812309940458604
624,cell_231,cell_241,94.66612707672316,1.2071038389413599e-17,4.550356249583082,-38.95572261187787
625,cell_231,cell_249,196.20241108584304,2.0648279844084664e-18,5.279146835974425,-40.721484751478094
626,cell_231,cell_269,82.37961495058316,7.751142654216913e-18,4.4113380149327135,-39.39869140214187
627,cell_231,cell_271,103.84447695375842,1.1754537289028228e-18,4.642894365987864,-41.28487744857657
628,cell_232,cell_255,229.96153265958003,1.4789634567936072e-17,5.437912045629297,-38.75260510552566
629,cell_232,cell_263,154.3058512453022,9.4280592728321e-17,5.038936679876969,-36.900256308951136
630,cell_232,cell_283,79.75780179520807,1.0819737383871049e-17,4.378994565033172,-39.065159672130314
631,cell_232,cell_286,65.20758776658951,6.623752442232801e-17,4.1775758389495365,-37.25328453736553
632,cell_232,cell_294,25.436984057801443,2.962568039777424e-17,3.2362041802571238,-38.05789010768779
633,cell_233,cell_285,421.4509080230629,6.851018026712516e-18,6.043703300962615,-39.52213441562278
634,cell_234,cell_261,278.0915248110682,1.1724065107102394e-16,5.627950285446764,-36.68230300474737
635,cell_234,cell_290,455.58838256895,8.090580006142574e-17,6.121589732057728,-37.0532461581903
636,cell_235,cell_253,170.16392499834558,4.944642766894085e-18,5.136762237141854,-39.84822695270288
637,cell_235,cell_259,244.364878023922,7.302593719541186e-18,5.4986625100308455,-39.458302084797275
638,cell_235,cell_262,141.29076432532943,4.256081899558927e-17,4.950819925383931,-37.695597585727164
639,cell_236,cell_243,144.14574324832674,6.860193065667646e-17,4.970824893633315,-37.218210995873676
640,cell_237,cell_245,77.50451285019281,2.7190367571840343e-18,4.35033616498905,-40.446253989693176
641,cell_237,cell_260,7.782394857899749,3.4800377168037464e-17,2.051864113174873,-37.89690344900913
642,cell_237,cell_296,1.2918157485900732,2.496445959336492e-17,0.2560487857403078,-38.229078476745144
643,cell_237,cell_300,50.266290114979626,3.2326483202188345e-18,3.9173346757963805,-40.27322995922317
644,cell_238,cell_247,128.7069134817269,8.368049741311525e-18,4.857537830966067,-39.32211082235853
645,cell_238,cell_248,112.73835485172384,5.359010620142235e-18,4.7250696901372,-39.767752301642524
646,cell_238,cell_272,55.28730522541503,4.956423299747777e-18,4.012543320247521,-39.8458473022019
647,cell_239,cell_268,229.8506543170176,9.18019077237513e-18,5.437429768961335,-39.22948368817187
648,cell_239,cell_270,117.3042519107742,5.264403296633076e-17,4.764771003176174,-37.482978775708446
649,cell_239,cell_279,231.4941543111572,5.46092618967824e-18,5.4445546218517755,-39.748913266712655
650,cell_240,cell_242,65.58804735531807,2.8220015463809613e-17,4.183393474399285,-38.106500179494894
651,cell_240,cell_275,185.48669254041,1.248200666966136e-17,5.222983141147542,-38.92224353303875
652,cell_240,cell_277,184.6846525742708,2.9970124864362755e-18,5.218649789948007,-40.34891571925524
653,cell_241,cell_271,98.54271415156056,4.882511747308968e-17,4.590490100389436,-37.558286791130115
654,cell_242,cell_245,103.58707613264424,1.5166433441585612e-17,4.640412574289336,-38.72744701420013
655,cell_242,cell_275,195.4159697760278,1.0232869325971277e-18,5.275130464907911,-41.4235117447288
656,cell_242,cell_292,131.59100189903782,2.4908296745569695e-17,4.879698641926193,-38.23133072328851
657,cell_244,cell_251,148.49298411705055,3.262554015465824e-17,5.000537712123648,-37.9614362519224
658,cell_244,cell_264,199.6211756432016,1.13607817136118e-17,5.296421448646977,-39.01636445014937
659,cell_244,cell_274,188.9682452934476,1.0938773639194878e-16,5.2415789866232725,-36.75163288898237
660,cell_244,cell_303,115.98079656476224,4.4276183058550263e-17,4.753424630546474,-37.6560847698909
661,cell_245,cell_300,69.5022236812928,1.8642396055958327e-17,4.241358747473189,-38.52109332912183
662,cell_246,cell_255,190.310059416659,7.753396224145771e-18,5.24865463373875,-39.39840070404857
663,cell_246,cell_283,25.68359351602661,1.9638230141947932e-17,3.2458524034565643,-38.469053489999204
664,cell_246,cell_298,26.12295023243739,1.080903259340067e-17,3.2628142472044317,-39.066149538068665
665,cell_247,cell_254,69.81346958219896,8.07049830193623e-18,4.245826965108253,-39.35831644606544
666,cell_247,cell_272,101.49076337793474,1.0149281193565101e-17,4.619967793138368,-39.129128789280735
667,cell_247,cell_288,105.0340321550931,1.9119273013972923e-17,4.654284413406148,-38.495834789274184
668,cell_248,cell_252,123.4177128422433,1.1043001386862009e-17,4.815574641220994,-39.0447348052404
669,cell_248,cell_272,138.3867976012456,4.561472052456949e-18,4.930052645578779,-39.92888628393995
670,cell_248,cell_276,120.9237033048962,9.810616802446195e-18,4.795159795516521,-39.163066527424995
671,cell_249,cell_252,61.76705152070855,1.0071724591186318e-17,4.123370075376193,-39.136799721529165
672,cell_249,cell_266,28.66928907782212,1.2712334435281635e-17,3.355826482860319,-38.90395893637628
673,cell_249,cell_269,186.7296986696522,7.387494491865537e-18,5.229662109507479,-39.44674303676284
674,cell_249,cell_278,111.69274326872274,3.8728710718755075e-18,4.715751737704441,-40.092535562869756
675,cell_250,cell_273,58.49428649750382,9.736989295081098e-17,4.068929082758771,-36.86801461830904
676,cell_251,cell_274,263.9267242248215,2.234824258094717e-17,5.5756715048650145,-38.33978398764984
677,cell_251,cell_280,263.9872293876763,2.1129421882174098e-17,5.57590072844475,-38.3958652026877
678,cell_251,cell_291,376.2990136615875,1.5866422585824445e-17,5.93038407644684,-38.68232658468824
679,cell_252,cell_266,69.91060131748186,2.732837107148249e-17,4.247217301795469,-38.13860627794345
680,cell_252,cell_276,4.463452655928314,2.221782870559057e-17,1.4959226046421468,-38.345636612476284
681,cell_253,cell_258,28.356123661416312,4.1993593990759035e-17,3.3448430090150123,-37.70901459127197
682,cell_253,cell_262,113.32753441334992,2.889305006374708e-17,4.730282160691995,-38.082930589918206
683,cell_253,cell_302,35.49077596483662,1.6285071170218754e-17,3.5692728307427606,-38.65628286488134
684,cell_253,cell_307,115.13317893554635,1.3646553371832256e-17,4.74608953600894,-38.83304468437748
685,cell_254,cell_288,73.53712204933112,3.568733893217449e-18,4.297790340613622,-40.1743207927649
686,cell_254,cell_289,99.25643304464796,7.329492628015063e-19,4.597706734037557,-41.757210471935856
687,cell_254,cell_293,100.91026292594552,4.74023290768682e-18,4.614231636022002,-39.89044540275022
688,cell_255,cell_283,202.3661324992448,6.788784037176324e-18,5.310078593862974,-39.53125982977654
689,cell_256,cell_257,123.90011873741534,3.1668794781311345e-17,4.819475746967288,-37.9911998695981
690,cell_256,cell_258,2.615828873017137,2.3981207047447957e-17,0.9615810159419373,-38.26926118997026
691,cell_256,cell_281,120.67684535491546,2.4048180722274206e-17,4.793116273370099,-38.26647232584581
692,cell_256,cell_284,22.947944231119862,2.681458135148568e-17,3.133228356508323,-38.1575858540547
693,cell_256,cell_295,87.07785082221298,8.017266849474604e-18,4.466802555563535,-39.364934101933216
694,cell_257,cell_281,4.678189626382803,1.0889863014152256e-16,1.542911203121282,-36.756114223082406
695,cell_257,cell_311,12.632719930416185,8.79003510370476e-18,2.536290267920853,-39.272912968608175
696,cell_258,cell_284,24.103685727486805,1.946374819171264e-17,3.1823647635537724,-38.47797800562472
697,cell_258,cell_302,17.54324394799169,1.9599202552182575e-17,2.8646689155672704,-38.47104279459719
698,cell_259,cell_262,193.99018151397493,1.9085714167241738e-17,5.267807547029855,-38.49759156805298
699,cell_259,cell_287,114.30271114225596,6.768073004504172e-17,4.7388502900492595,-37.23173017193551
700,cell_259,cell_291,211.0052684623089,5.816192815826926e-17,5.351883102180028,-37.383300688564596
701,cell_260,cell_282,303.9328800925394,6.051469216141463e-17,5.716806887859427,-37.34364549269504
702,cell_260,cell_296,8.458270309160854,4.4933805024271656e-17,2.1351446975323896,-37.641341266565014
703,cell_260,cell_315,36.14229361776294,2.9695218882724244e-17,3.5874637479472598,-38.05554562142255
704,cell_261,cell_265,57.94988277609116,2.4707035971189096e-16,4.059578546938005,-35.93685852069577
705,cell_261,cell_290,385.0000834507353,3.5344459328706476e-16,5.953243551042918,-35.57880493835972
